,timestamp,idx,product_idx,customer_idx,review_score,type,value
43,2017-07-16 18:19:26,order-43,90,1,0,buy,1.2
44,2017-07-16 18:19:27,order-44,91,1,0,buy,1.2
45,2017-07-16 18:19:28,order-45,91,1,0,buy,1.2
46,2017-07-16 18:19:29,order-46,91,1,0,buy,1.2
47,2017-07-16 18:19:30,order-47,91,1,0,buy,1.2
48,2017-07-16 18:19:31,order-48,91,1,0,buy,1.2
49,2017-07-16 18:19:32,order-49,91,1,0,buy,1.2
50,2017-07-16 18:19:33,order-50,91,1,0,buy,1.2
51,2017-07-16 18:19:34,order-51,91,1,0,buy,1.2
52,2017-07-16 18:19:35,order-52,91,1,0,buy,1.2
53,2017-07-16 18:19:36,order-53,91,1,0,buy,1.2
54,2017-07-16 18:19:37,order-54,90,1,0,buy,1.2
55,2017-07-16 18:19:38,order-55,90,1,0,buy,1.2
56,2017-07-16 18:19:39,order-56,90,1,0,buy,1.2
57,2017-07-16 18:19:40,order-57,90,1,0,buy,1.2
58,2017-07-16 18:19:41,order-58,90,1,0,buy,1.2
59,2017-07-16 18:19:42,order-59,90,1,0,buy,1.2
60,2017-07-16 18:19:43,order-60,90,1,0,buy,1.2
61,2017-07-16 18:19:44,order-61,90,1,0,buy,1.2
62,2017-07-16 18:19:45,order-62,90,1,0,buy,1.2
63,2017-07-16 18:19:46,order-63,92,1,0,buy,7.8
64,2017-07-18 23:10:59,order-64,61,5,0,buy,13.99
65,2017-07-20 15:25:15,order-65,42,36,0,buy,219.9
66,2017-07-20 15:25:16,order-66,42,36,0,buy,219.9
67,2017-07-20 15:25:17,order-67,42,36,0,buy,219.9
68,2017-07-20 15:25:18,order-68,42,36,0,buy,219.9
143,2017-07-24 12:52:57,review-143,61,5,5,rate,1.0
69,2017-07-24 22:11:51,order-69,123,5,0,buy,149.9
17,2017-07-30 14:19:08,review-17,90,1,1,rate,1.0
18,2017-07-30 14:19:09,review-18,91,1,1,rate,1.0
19,2017-07-30 14:19:28,review-19,92,1,1,rate,1.0
31,2017-08-02 01:22:25,review-31,123,5,5,rate,1.0
70,2017-08-05 08:59:44,order-70,115,5,0,buy,69.9
71,2017-08-07 14:29:46,order-71,129,25,0,buy,109.9
88,2017-08-09 13:06:34,review-88,42,36,5,rate,1.0
3,2017-08-11 03:39:11,review-3,115,5,5,rate,1.0
106,2017-08-16 13:57:46,review-106,129,25,5,rate,1.0
72,2017-08-23 09:22:35,order-72,0,3,0,buy,98.7
73,2017-08-23 09:22:36,order-73,0,3,0,buy,98.7
74,2017-08-23 09:22:37,order-74,0,3,0,buy,98.7
75,2017-08-23 09:22:38,order-75,0,3,0,buy,98.7
76,2017-08-23 09:22:39,order-76,0,3,0,buy,98.7
77,2017-08-23 09:22:40,order-77,0,3,0,buy,98.7
78,2017-08-23 09:22:41,order-78,0,3,0,buy,98.7
79,2017-08-23 09:22:42,order-79,0,3,0,buy,98.7
80,2017-08-23 09:22:43,order-80,0,3,0,buy,98.7
81,2017-08-23 09:22:44,order-81,0,3,0,buy,98.7
82,2017-08-23 09:22:45,order-82,0,3,0,buy,98.7
83,2017-08-23 09:22:46,order-83,0,3,0,buy,98.7
84,2017-08-23 09:22:47,order-84,0,3,0,buy,98.7
85,2017-08-23 09:22:48,order-85,0,3,0,buy,98.7
86,2017-08-23 09:22:49,order-86,0,3,0,buy,98.7
87,2017-08-23 09:22:50,order-87,0,3,0,buy,98.7
88,2017-08-23 09:22:51,order-88,0,3,0,buy,98.7
89,2017-08-23 09:22:52,order-89,0,3,0,buy,98.7
90,2017-08-23 09:22:53,order-90,0,3,0,buy,98.7
91,2017-08-23 09:22:54,order-91,0,3,0,buy,98.7
92,2017-08-23 14:34:53,order-92,43,21,0,buy,199.0
93,2017-08-23 14:34:54,order-93,43,21,0,buy,199.0
94,2017-08-23 14:34:55,order-94,43,21,0,buy,199.0
95,2017-08-23 14:34:56,order-95,43,21,0,buy,199.0
96,2017-08-25 08:58:53,order-96,15,33,0,buy,105.6
141,2017-09-04 13:17:18,review-141,43,21,5,rate,1.0
97,2017-09-05 22:14:53,order-97,126,5,0,buy,39.9
98,2017-09-12 10:31:43,order-98,38,34,0,buy,137.9
99,2017-09-12 10:31:44,order-99,38,34,0,buy,137.9
100,2017-09-12 10:31:45,order-100,38,34,0,buy,137.9
101,2017-09-12 10:31:46,order-101,38,34,0,buy,137.9
102,2017-09-12 10:31:47,order-102,38,34,0,buy,137.9
103,2017-09-12 10:31:48,order-103,38,34,0,buy,137.9
104,2017-09-12 10:31:49,order-104,38,34,0,buy,137.9
105,2017-09-12 10:31:50,order-105,38,34,0,buy,137.9
106,2017-09-12 10:31:51,order-106,38,34,0,buy,137.9
107,2017-09-12 10:31:52,order-107,38,34,0,buy,137.9
4,2017-09-13 01:39:45,review-4,126,5,5,rate,1.0
16,2017-09-15 11:06:08,review-16,15,33,5,rate,1.0
108,2017-09-18 18:53:16,order-108,13,9,0,buy,16.9
109,2017-09-18 18:53:17,order-109,12,9,0,buy,16.9
110,2017-09-18 18:53:18,order-110,11,9,0,buy,16.9
111,2017-09-18 18:53:19,order-111,11,9,0,buy,16.9
43,2017-09-26 01:34:15,review-43,13,9,2,rate,1.0
44,2017-09-26 01:34:16,review-44,12,9,2,rate,1.0
45,2017-09-26 01:34:17,review-45,11,9,2,rate,1.0
126,2017-09-27 23:58:12,review-126,38,34,1,rate,1.0
112,2017-10-02 15:49:24,order-112,110,37,0,buy,199.99
113,2017-10-02 15:49:25,order-113,109,37,0,buy,179.99
114,2017-10-02 15:49:26,order-114,109,37,0,buy,179.99
115,2017-10-02 15:49:27,order-115,109,37,0,buy,179.99
116,2017-10-02 15:49:28,order-116,109,37,0,buy,179.99
117,2017-10-02 15:49:29,order-117,109,37,0,buy,179.99
118,2017-10-02 15:49:30,order-118,110,37,0,buy,199.99
119,2017-10-02 15:49:31,order-119,110,37,0,buy,199.99
120,2017-10-02 15:49:32,order-120,110,37,0,buy,199.99
121,2017-10-02 15:49:33,order-121,109,37,0,buy,179.99
122,2017-10-05 09:13:22,order-122,116,38,0,buy,155.0
123,2017-10-05 09:13:23,order-123,116,38,0,buy,155.0
124,2017-10-05 09:13:24,order-124,116,38,0,buy,155.0
125,2017-10-05 09:13:25,order-125,35,38,0,buy,149.91
126,2017-10-05 09:13:26,order-126,35,38,0,buy,149.91
127,2017-10-05 09:13:27,order-127,35,38,0,buy,149.91
128,2017-10-05 09:13:28,order-128,35,38,0,buy,149.91
129,2017-10-05 09:13:29,order-129,116,38,0,buy,155.0
130,2017-10-05 09:13:30,order-130,35,38,0,buy,149.91
131,2017-10-05 09:13:31,order-131,35,38,0,buy,149.91
132,2017-10-06 23:23:03,order-132,133,22,0,buy,71.99
133,2017-10-09 12:34:40,order-133,53,20,0,buy,269.9
134,2017-10-09 20:45:46,order-134,98,19,0,buy,20.7
135,2017-10-09 20:45:47,order-135,98,19,0,buy,20.7
136,2017-10-09 20:45:48,order-136,98,19,0,buy,20.7
137,2017-10-09 20:45:49,order-137,98,19,0,buy,20.7
138,2017-10-09 20:45:50,order-138,98,19,0,buy,20.7
139,2017-10-09 20:45:51,order-139,98,19,0,buy,20.7
140,2017-10-09 20:45:52,order-140,98,19,0,buy,20.7
141,2017-10-09 20:45:53,order-141,98,19,0,buy,20.7
142,2017-10-09 20:45:54,order-142,98,19,0,buy,20.7
143,2017-10-09 20:45:55,order-143,98,19,0,buy,20.7
144,2017-10-09 20:45:56,order-144,98,19,0,buy,20.7
145,2017-10-09 20:45:57,order-145,98,19,0,buy,20.7
50,2017-10-12 22:19:12,review-50,110,37,1,rate,1.0
51,2017-10-12 22:19:13,review-51,109,37,1,rate,1.0
146,2017-10-13 16:10:19,order-146,43,21,0,buy,199.0
147,2017-10-13 16:10:20,order-147,43,21,0,buy,199.0
148,2017-10-13 16:10:21,order-148,43,21,0,buy,199.0
149,2017-10-13 16:10:22,order-149,43,21,0,buy,199.0
150,2017-10-17 13:06:30,order-150,16,11,0,buy,49.99
151,2017-10-17 13:06:31,order-151,6,11,0,buy,58.9
161,2017-10-17 13:06:31,order-161,5,11,0,buy,81.5
152,2017-10-17 13:06:32,order-152,8,11,0,buy,61.9
162,2017-10-17 13:06:32,order-162,5,11,0,buy,81.5
153,2017-10-17 13:06:33,order-153,9,11,0,buy,72.9
154,2017-10-17 13:06:34,order-154,16,11,0,buy,49.99
155,2017-10-17 13:06:35,order-155,8,11,0,buy,61.9
156,2017-10-17 13:06:36,order-156,10,11,0,buy,69.9
157,2017-10-17 13:06:37,order-157,14,11,0,buy,78.9
158,2017-10-17 13:06:38,order-158,14,11,0,buy,78.9
159,2017-10-17 13:06:39,order-159,10,11,0,buy,69.9
160,2017-10-17 13:06:40,order-160,8,11,0,buy,61.9
163,2017-10-17 17:19:14,order-163,67,26,0,buy,12.99
164,2017-10-17 17:19:15,order-164,67,26,0,buy,12.99
165,2017-10-17 17:19:16,order-165,67,26,0,buy,12.99
52,2017-10-18 10:16:59,review-52,116,38,1,rate,1.0
53,2017-10-18 10:17:02,review-53,35,38,1,rate,1.0
166,2017-10-18 13:34:49,order-166,19,33,0,buy,16.9
167,2017-10-18 13:34:50,order-167,20,33,0,buy,16.9
168,2017-10-18 13:34:51,order-168,21,33,0,buy,13.99
169,2017-10-18 13:34:52,order-169,21,33,0,buy,13.99
170,2017-10-18 13:34:53,order-170,19,33,0,buy,16.9
171,2017-10-18 13:34:54,order-171,20,33,0,buy,16.9
172,2017-10-18 13:34:55,order-172,22,33,0,buy,16.9
173,2017-10-18 13:34:56,order-173,22,33,0,buy,16.9
174,2017-10-18 23:25:05,order-174,120,5,0,buy,29.99
73,2017-10-19 22:55:26,review-73,98,19,5,rate,1.0
144,2017-10-24 08:44:03,review-144,16,11,1,rate,1.0
152,2017-10-24 08:44:03,review-152,5,11,1,rate,1.0
145,2017-10-24 08:44:04,review-145,6,11,1,rate,1.0
146,2017-10-24 08:44:05,review-146,8,11,1,rate,1.0
147,2017-10-24 08:44:06,review-147,9,11,1,rate,1.0
148,2017-10-24 08:44:09,review-148,10,11,1,rate,1.0
149,2017-10-24 08:44:10,review-149,14,11,1,rate,1.0
63,2017-10-24 16:55:13,review-63,120,5,5,rate,1.0
175,2017-10-24 16:58:20,order-175,62,27,0,buy,20.49
176,2017-10-24 16:58:21,order-176,62,27,0,buy,20.49
177,2017-10-24 16:58:22,order-177,62,27,0,buy,20.49
178,2017-10-24 16:58:23,order-178,62,27,0,buy,20.49
179,2017-10-24 16:58:24,order-179,62,27,0,buy,20.49
180,2017-10-24 16:58:25,order-180,62,27,0,buy,20.49
79,2017-10-26 00:06:40,review-79,133,22,5,rate,1.0
120,2017-10-27 09:49:45,review-120,19,33,5,rate,1.0
121,2017-10-27 09:49:46,review-121,20,33,5,rate,1.0
122,2017-10-27 09:49:47,review-122,21,33,5,rate,1.0
123,2017-10-27 09:49:51,review-123,22,33,5,rate,1.0
61,2017-10-27 14:39:17,review-61,43,21,5,rate,1.0
6,2017-10-28 17:32:14,review-6,67,26,3,rate,1.0
181,2017-10-29 16:58:03,order-181,61,5,0,buy,13.99
37,2017-10-31 19:03:32,review-37,16,11,1,rate,1.0
38,2017-10-31 19:03:33,review-38,6,11,1,rate,1.0
39,2017-10-31 19:03:34,review-39,8,11,1,rate,1.0
40,2017-10-31 19:03:35,review-40,9,11,1,rate,1.0
41,2017-10-31 19:03:38,review-41,10,11,1,rate,1.0
42,2017-10-31 19:03:39,review-42,14,11,1,rate,1.0
60,2017-11-02 01:42:02,review-60,61,5,5,rate,1.0
23,2017-11-08 14:38:25,review-23,53,20,5,rate,1.0
182,2017-11-13 21:50:46,order-182,137,22,0,buy,55.0
183,2017-11-13 21:50:47,order-183,137,22,0,buy,55.0
184,2017-11-13 21:50:48,order-184,137,22,0,buy,55.0
185,2017-11-14 12:09:36,order-185,134,22,0,buy,104.9
186,2017-11-17 19:46:57,order-186,68,44,0,buy,78.0
187,2017-11-17 19:46:58,order-187,68,44,0,buy,78.0
188,2017-11-17 19:46:59,order-188,68,44,0,buy,78.0
189,2017-11-17 19:47:00,order-189,68,44,0,buy,78.0
190,2017-11-17 19:47:01,order-190,68,44,0,buy,78.0
191,2017-11-17 19:47:02,order-191,68,44,0,buy,78.0
192,2017-11-17 19:47:03,order-192,68,44,0,buy,78.0
193,2017-11-17 19:47:04,order-193,68,44,0,buy,78.0
194,2017-11-17 19:47:05,order-194,68,44,0,buy,78.0
195,2017-11-22 20:01:54,order-195,122,5,0,buy,13.99
196,2017-11-23 20:30:53,order-196,75,4,0,buy,65.49
197,2017-11-23 20:30:54,order-197,75,4,0,buy,65.49
198,2017-11-23 20:30:55,order-198,75,4,0,buy,65.49
199,2017-11-23 20:30:56,order-199,75,4,0,buy,65.49
200,2017-11-23 20:30:57,order-200,75,4,0,buy,65.49
201,2017-11-23 20:30:58,order-201,75,4,0,buy,65.49
202,2017-11-23 20:30:59,order-202,75,4,0,buy,65.49
203,2017-11-23 20:31:00,order-203,75,4,0,buy,65.49
204,2017-11-23 20:31:01,order-204,75,4,0,buy,65.49
205,2017-11-23 20:31:02,order-205,75,4,0,buy,65.49
206,2017-11-23 20:31:03,order-206,75,4,0,buy,65.49
207,2017-11-23 20:31:04,order-207,75,4,0,buy,65.49
208,2017-11-23 20:31:05,order-208,75,4,0,buy,65.49
209,2017-11-23 20:31:06,order-209,75,4,0,buy,65.49
210,2017-11-23 20:31:07,order-210,75,4,0,buy,65.49
211,2017-11-25 18:35:18,order-211,135,22,0,buy,70.97
212,2017-11-27 12:57:36,order-212,76,4,0,buy,90.0
213,2017-11-27 12:57:37,order-213,76,4,0,buy,90.0
214,2017-11-27 12:57:38,order-214,76,4,0,buy,90.0
124,2017-11-27 21:41:28,review-124,137,22,3,rate,1.0
78,2017-11-28 21:59:17,review-78,122,5,5,rate,1.0
215,2017-11-28 22:24:19,order-215,81,41,0,buy,103.97
216,2017-11-28 22:24:20,order-216,82,41,0,buy,109.97
217,2017-11-28 22:24:21,order-217,82,41,0,buy,109.97
218,2017-11-28 22:24:22,order-218,81,41,0,buy,103.97
219,2017-11-28 22:24:23,order-219,82,41,0,buy,109.97
220,2017-11-28 22:24:24,order-220,82,41,0,buy,109.97
221,2017-11-28 22:24:25,order-221,81,41,0,buy,103.97
222,2017-11-28 22:24:26,order-222,82,41,0,buy,109.97
223,2017-11-28 22:24:27,order-223,81,41,0,buy,103.97
224,2017-11-28 22:24:28,order-224,81,41,0,buy,103.97
85,2017-11-29 09:46:50,review-85,68,44,4,rate,1.0
225,2017-12-01 09:30:37,order-225,80,9,0,buy,97.47
226,2017-12-01 22:37:42,order-226,65,9,0,buy,50.0
227,2017-12-01 22:37:43,order-227,95,9,0,buy,239.9
228,2017-12-01 22:37:44,order-228,77,9,0,buy,97.0
10,2017-12-06 00:41:57,review-10,81,41,1,rate,1.0
11,2017-12-06 00:41:58,review-11,82,41,1,rate,1.0
229,2017-12-13 14:21:16,order-229,85,8,0,buy,59.0
230,2017-12-13 14:21:17,order-230,85,8,0,buy,59.0
231,2017-12-13 14:21:18,order-231,85,8,0,buy,59.0
232,2017-12-13 14:21:19,order-232,85,8,0,buy,59.0
233,2017-12-13 14:21:20,order-233,85,8,0,buy,59.0
234,2017-12-13 14:21:21,order-234,85,8,0,buy,59.0
235,2017-12-13 14:21:22,order-235,85,8,0,buy,59.0
236,2017-12-13 14:21:23,order-236,85,8,0,buy,59.0
237,2017-12-13 14:21:24,order-237,85,8,0,buy,59.0
238,2017-12-13 14:21:25,order-238,85,8,0,buy,59.0
239,2017-12-13 14:21:26,order-239,85,8,0,buy,59.0
240,2017-12-13 14:21:27,order-240,85,8,0,buy,59.0
241,2017-12-13 14:21:28,order-241,85,8,0,buy,59.0
242,2017-12-13 14:21:29,order-242,85,8,0,buy,59.0
156,2017-12-13 14:30:23,review-156,76,4,5,rate,1.0
162,2017-12-15 17:49:35,review-162,134,22,4,rate,1.0
161,2017-12-16 20:11:12,review-161,135,22,5,rate,1.0
243,2017-12-18 10:39:38,order-243,113,45,0,buy,41.33
244,2017-12-18 10:39:39,order-244,113,45,0,buy,41.33
245,2017-12-18 10:39:40,order-245,113,45,0,buy,41.33
246,2017-12-18 10:39:41,order-246,113,45,0,buy,41.33
247,2017-12-18 10:39:42,order-247,113,45,0,buy,41.33
160,2017-12-19 14:14:17,review-160,75,4,5,rate,1.0
118,2017-12-20 21:35:04,review-118,95,9,3,rate,1.0
22,2017-12-20 21:35:04,review-22,65,9,3,rate,1.0
119,2017-12-20 21:35:05,review-119,77,9,3,rate,1.0
46,2017-12-28 20:04:31,review-46,80,9,4,rate,1.0
163,2017-12-31 12:08:25,review-163,85,8,1,rate,1.0
75,2018-01-09 03:29:33,review-75,113,45,1,rate,1.0
248,2018-01-10 14:16:11,order-248,34,42,0,buy,109.89
249,2018-01-10 14:16:12,order-249,34,42,0,buy,109.89
250,2018-01-10 14:16:13,order-250,34,42,0,buy,109.89
251,2018-01-10 14:16:14,order-251,34,42,0,buy,109.89
252,2018-01-10 14:16:15,order-252,34,42,0,buy,109.89
253,2018-01-10 14:16:16,order-253,34,42,0,buy,109.89
254,2018-01-10 14:16:17,order-254,34,42,0,buy,109.89
255,2018-01-10 14:16:18,order-255,34,42,0,buy,109.89
256,2018-01-10 14:16:19,order-256,34,42,0,buy,109.89
257,2018-01-10 14:16:20,order-257,34,42,0,buy,109.89
258,2018-01-11 10:03:40,order-258,136,15,0,buy,108.0
259,2018-01-11 10:03:41,order-259,136,15,0,buy,108.0
260,2018-01-11 10:03:42,order-260,136,15,0,buy,108.0
261,2018-01-11 10:03:43,order-261,136,15,0,buy,108.0
262,2018-01-11 10:03:44,order-262,136,15,0,buy,108.0
263,2018-01-11 10:03:45,order-263,136,15,0,buy,108.0
264,2018-01-11 10:03:46,order-264,136,15,0,buy,108.0
265,2018-01-11 10:03:47,order-265,136,15,0,buy,108.0
266,2018-01-11 10:03:48,order-266,136,15,0,buy,108.0
267,2018-01-11 10:03:49,order-267,136,15,0,buy,108.0
268,2018-01-11 10:03:50,order-268,136,15,0,buy,108.0
269,2018-01-11 10:03:51,order-269,136,15,0,buy,108.0
270,2018-01-11 10:56:16,order-270,97,9,0,buy,119.0
271,2018-01-11 11:16:50,order-271,37,36,0,buy,189.0
272,2018-01-11 11:16:51,order-272,37,36,0,buy,189.0
273,2018-01-11 11:16:52,order-273,37,36,0,buy,189.0
274,2018-01-11 11:16:53,order-274,42,36,0,buy,219.9
69,2018-01-18 00:16:48,review-69,97,9,3,rate,1.0
83,2018-01-22 10:36:55,review-83,34,42,1,rate,1.0
275,2018-01-25 21:10:58,order-275,99,20,0,buy,59.9
110,2018-01-26 12:22:15,review-110,136,15,1,rate,1.0
34,2018-01-26 17:40:05,review-34,37,36,1,rate,1.0
35,2018-01-26 17:40:08,review-35,42,36,1,rate,1.0
276,2018-01-28 23:36:02,order-276,57,43,0,buy,25.0
277,2018-01-28 23:36:03,order-277,57,43,0,buy,25.0
278,2018-01-28 23:36:04,order-278,57,43,0,buy,25.0
279,2018-01-28 23:36:05,order-279,57,43,0,buy,25.0
280,2018-01-28 23:36:06,order-280,57,43,0,buy,25.0
281,2018-02-01 18:32:03,order-281,107,6,0,buy,179.99
282,2018-02-01 18:32:04,order-282,108,6,0,buy,76.99
283,2018-02-01 18:32:05,order-283,107,6,0,buy,179.99
284,2018-02-01 18:32:06,order-284,108,6,0,buy,76.99
285,2018-02-01 18:32:07,order-285,107,6,0,buy,179.99
286,2018-02-01 18:32:08,order-286,107,6,0,buy,179.99
287,2018-02-01 18:32:09,order-287,108,6,0,buy,76.99
288,2018-02-01 18:32:10,order-288,108,6,0,buy,76.99
289,2018-02-01 18:32:11,order-289,108,6,0,buy,76.99
290,2018-02-01 18:32:12,order-290,108,6,0,buy,76.99
291,2018-02-01 18:32:13,order-291,107,6,0,buy,179.99
292,2018-02-02 06:58:42,order-292,62,27,0,buy,20.49
293,2018-02-02 06:58:43,order-293,62,27,0,buy,20.49
294,2018-02-02 06:58:44,order-294,62,27,0,buy,20.49
295,2018-02-02 06:58:45,order-295,62,27,0,buy,20.49
296,2018-02-02 06:58:46,order-296,62,27,0,buy,20.49
297,2018-02-03 13:49:35,order-297,52,26,0,buy,19.0
298,2018-02-03 13:49:36,order-298,52,26,0,buy,19.0
299,2018-02-03 13:49:37,order-299,52,26,0,buy,19.0
127,2018-02-08 01:30:30,review-127,99,20,5,rate,1.0
112,2018-02-08 08:34:54,review-112,62,27,1,rate,1.0
300,2018-02-09 15:43:38,order-300,24,20,0,buy,125.9
301,2018-02-12 10:12:55,order-301,26,9,0,buy,53.0
302,2018-02-12 10:12:56,order-302,27,9,0,buy,53.0
303,2018-02-12 10:12:56,order-303,28,9,0,buy,53.99
8,2018-02-14 19:55:48,review-8,57,43,1,rate,1.0
304,2018-02-16 15:56:37,order-304,138,13,0,buy,26.74
305,2018-02-16 15:56:38,order-305,138,13,0,buy,26.74
306,2018-02-16 15:56:39,order-306,138,13,0,buy,26.74
307,2018-02-16 15:56:40,order-307,138,13,0,buy,26.74
308,2018-02-16 15:56:41,order-308,138,13,0,buy,26.74
309,2018-02-16 15:56:42,order-309,138,13,0,buy,26.74
310,2018-02-17 01:22:21,order-310,74,20,0,buy,49.99
311,2018-02-17 01:22:22,order-311,70,20,0,buy,56.99
312,2018-02-17 01:22:23,order-312,69,20,0,buy,49.99
313,2018-02-20 10:45:23,order-313,32,9,0,buy,59.99
99,2018-02-20 16:46:30,review-99,52,26,5,rate,1.0
314,2018-02-21 11:45:08,order-314,130,10,0,buy,29.99
315,2018-02-21 11:45:09,order-315,130,10,0,buy,29.99
316,2018-02-21 11:45:10,order-316,130,10,0,buy,29.99
317,2018-02-21 11:45:11,order-317,130,10,0,buy,29.99
318,2018-02-21 11:45:12,order-318,130,10,0,buy,29.99
319,2018-02-21 11:45:13,order-319,130,10,0,buy,29.99
320,2018-02-21 11:45:14,order-320,130,10,0,buy,29.99
321,2018-02-21 11:45:15,order-321,130,10,0,buy,29.99
322,2018-02-21 11:45:16,order-322,130,10,0,buy,29.99
323,2018-02-21 11:45:17,order-323,130,10,0,buy,29.99
324,2018-02-21 11:45:18,order-324,130,10,0,buy,29.99
325,2018-02-21 11:45:19,order-325,130,10,0,buy,29.99
326,2018-02-21 11:45:20,order-326,130,10,0,buy,29.99
327,2018-02-21 11:45:21,order-327,130,10,0,buy,29.99
328,2018-02-22 09:03:58,order-328,30,23,0,buy,118.0
329,2018-02-22 09:03:59,order-329,30,23,0,buy,118.0
330,2018-02-22 09:04:00,order-330,30,23,0,buy,118.0
332,2018-02-22 09:04:00,order-332,29,23,0,buy,69.9
331,2018-02-22 09:04:01,order-331,30,23,0,buy,118.0
333,2018-02-22 09:04:01,order-333,29,23,0,buy,69.9
334,2018-02-22 09:04:02,order-334,29,23,0,buy,69.9
335,2018-02-22 09:04:03,order-335,29,23,0,buy,69.9
336,2018-02-22 09:04:04,order-336,29,23,0,buy,69.9
337,2018-02-22 15:30:42,order-337,31,2,0,buy,100.0
338,2018-02-22 15:30:43,order-338,31,2,0,buy,100.0
339,2018-02-22 15:30:44,order-339,31,2,0,buy,100.0
340,2018-02-22 15:30:45,order-340,31,2,0,buy,100.0
341,2018-02-22 15:30:46,order-341,31,2,0,buy,100.0
342,2018-02-22 15:30:47,order-342,31,2,0,buy,100.0
343,2018-02-22 15:30:48,order-343,31,2,0,buy,100.0
344,2018-02-22 15:30:49,order-344,31,2,0,buy,100.0
345,2018-02-22 15:30:50,order-345,31,2,0,buy,100.0
346,2018-02-22 15:30:51,order-346,31,2,0,buy,100.0
347,2018-02-22 15:30:52,order-347,31,2,0,buy,100.0
348,2018-02-22 15:30:53,order-348,31,2,0,buy,100.0
349,2018-02-22 15:30:54,order-349,31,2,0,buy,100.0
350,2018-02-22 15:30:55,order-350,31,2,0,buy,100.0
351,2018-02-22 15:30:56,order-351,31,2,0,buy,100.0
352,2018-02-22 15:30:57,order-352,31,2,0,buy,100.0
353,2018-02-22 15:30:58,order-353,31,2,0,buy,100.0
354,2018-02-22 15:30:59,order-354,31,2,0,buy,100.0
